X;13,0;13,1;13,2;13,3;13,4;13,5;13,6;13,7;13,8;13,9;14,0;14,1;14,2;14,3;14,4;14,5;14,6;14,7;14,8;14,9;15,0;15,1;15,2;15,3;15,4;15,5;15,6;15,7;15,8;15,9;16,0;16,1;16,2;16,3;16,4;16,5;16,6;16,7;16,8;16,9;17,0;17,1;17,2;17,3;17,4;17,5;17,6;17,7;17,8;17,9;18,0;18,1;18,2;18,3;18,4;18,5;18,6;18,7;18,8;18,9;19,0;19,1;19,2;19,3;19,4;19,5;19,6;19,7;19,8;19,9;20,0;20,1;20,2;20,3;20,4;20,5;20,6;20,7;20,8;20,9;21,0;21,1;21,2;21,3;21,4;21,5;21,6;21,7;21,8;21,9;22,0;22,1;22,2;22,3;22,4;22,5;22,6;22,7;22,8;22,9;23,0
0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;61,97;61,75;61,53;61,31;61,09;60,87;60,65;60,42;60,19;59,97;59,74;59,51;59,28;59,05;58,81;58,58;58,34;58,10;57,87;57,63;57,38;57,14;56,89;56,65;56,40;56,14;55,89;55,64;55,38;55,12;54,86;54,10;53,25;52,30;51,26;50,13;48,91;47,60;46,19;44,69;43,10;41,86;40,60;39,33;38,05;36,76;35,46;34,14;32,82;31,47;30,12;29,32;28,61;27,99;27,46;27,03;26,68;26,42;26,25;26,17;26,19;26,46;26,86;27,38;28,02;28,79;29,67;30,68;31,81;33,06;34,43;35,25;36,08;36,91;37,74;38,57;39,39;40,22;41,05;41,88;42,72;42,82;42,80;42,65;42,36;41,95;41,40;40,73;39,92;38,98;37,91;37,74;37,62;37,56;37,55;37,60;37,71;37,87;38,09;38,36;38,69
2;74,84;74,28;73,73;73,19;72,65;72,12;71,60;71,09;70,58;70,08;69,58;69,10;68,62;68,15;67,68;67,23;66,78;66,33;65,90;65,47;65,05;64,63;64,22;63,81;63,41;63,02;62,63;62,25;61,87;61,50;61,14;60,28;59,33;58,29;57,17;55,97;54,67;53,30;51,83;50,28;48,65;47,39;46,14;44,88;43,62;42,37;41,11;39,85;38,59;37,32;36,06;35,27;34,56;33,94;33,41;32,96;32,59;32,31;32,12;32,01;31,98;32,20;32,53;32,98;33,54;34,21;35,00;35,90;36,92;38,05;39,29;40,03;40,78;41,54;42,29;43,05;43,81;44,57;45,34;46,11;46,88;46,99;46,98;46,85;46,61;46,24;45,76;45,16;44,44;43,60;42,64;42,49;42,38;42,32;42,32;42,36;42,45;42,59;42,78;43,01;43,30
3;87,51;86,62;85,75;84,90;84,06;83,23;82,42;81,63;80,85;80,09;79,34;78,60;77,89;77,18;76,49;75,82;75,17;74,52;73,90;73,29;72,69;72,10;71,53;70,97;70,42;69,89;69,37;68,87;68,38;67,90;67,44;66,48;65,44;64,32;63,12;61,84;60,48;59,04;57,52;55,92;54,25;52,98;51,72;50,47;49,24;48,01;46,79;45,58;44,38;43,19;42,01;41,23;40,53;39,90;39,36;38,90;38,52;38,21;37,99;37,85;37,79;37,95;38,22;38,59;39,07;39,66;40,35;41,15;42,05;43,07;44,18;44,85;45,53;46,20;46,89;47,58;48,27;48,97;49,68;50,39;51,10;51,21;51,21;51,11;50,89;50,58;50,15;49,62;48,98;48,24;47,39;47,25;47,16;47,11;47,10;47,13;47,21;47,33;47,49;47,69;47,94
4;99,98;98,78;97,60;96,44;95,31;94,20;93,11;92,05;91,01;89,99;89,00;88,02;87,08;86,15;85,25;84,37;83,51;82,68;81,86;81,08;80,31;79,56;78,83;78,12;77,44;76,77;76,12;75,50;74,90;74,32;73,76;72,70;71,57;70,37;69,09;67,74;66,32;64,82;63,25;61,61;59,89;58,61;57,35;56,11;54,89;53,69;52,51;51,35;50,21;49,08;47,98;47,20;46,50;45,87;45,32;44,85;44,45;44,12;43,87;43,70;43,60;43,70;43,91;44,21;44,61;45,12;45,72;46,42;47,22;48,11;49,11;49,70;50,30;50,91;51,53;52,15;52,78;53,42;54,06;54,72;55,38;55,48;55,49;55,41;55,23;54,95;54,58;54,12;53,56;52,91;52,16;52,04;51,96;51,91;51,90;51,92;51,99;52,08;52,22;52,39;52,60
5;112,25;110,74;109,27;107,82;106,41;105,03;103,67;102,35;101,06;99,79;98,56;97,36;96,19;95,05;93,94;92,86;91,81;90,79;89,80;88,84;87,91;87,00;86,12;85,27;84,45;83,65;82,88;82,15;81,44;80,75;80,10;78,95;77,73;76,45;75,10;73,68;72,20;70,64;69,03;67,34;65,59;64,30;63,03;61,80;60,59;59,41;58,27;57,15;56,06;55,00;53,96;53,19;52,49;51,85;51,29;50,80;50,38;50,03;49,76;49,55;49,41;49,46;49,61;49,84;50,17;50,59;51,10;51,71;52,41;53,19;54,08;54,59;55,12;55,66;56,21;56,77;57,33;57,91;58,50;59,09;59,70;59,80;59,82;59,75;59,60;59,37;59,05;58,65;58,17;57,60;56,95;56,84;56,77;56,73;56,71;56,73;56,78;56,86;56,97;57,11;57,29
6;124,32;122,52;120,76;119,04;117,36;115,71;114,10;112,53;110,99;109,50;108,04;106,61;105,23;103,88;102,57;101,30;100,06;98,86;97,70;96,58;95,49;94,43;93,40;92,41;91,46;90,54;89,65;88,80;87,99;87,21;86,46;85,22;83,92;82,56;81,14;79,66;78,11;76,51;74,85;73,12;71,33;70,03;68,76;67,53;66,33;65,18;64,06;62,98;61,93;60,93;59,96;59,19;58,48;57,84;57,27;56,77;56,33;55,96;55,65;55,41;55,24;55,23;55,32;55,49;55,74;56,08;56,51;57,02;57,62;58,30;59,07;59,52;59,98;60,45;60,93;61,43;61,93;62,45;62,98;63,52;64,08;64,17;64,20;64,15;64,03;63,83;63,56;63,22;62,81;62,32;61,76;61,67;61,60;61,56;61,55;61,56;61,60;61,66;61,75;61,86;62,00
7;136,19;134,11;132,08;130,10;128,15;126,25;124,40;122,59;120,82;119,10;117,42;115,78;114,19;112,64;111,14;109,68;108,27;106,90;105,57;104,29;103,05;101,84;100,68;99,55;98,47;97,43;96,43;95,47;94,55;93,67;92,84;91,52;90,14;88,70;87,21;85,67;84,07;82,42;80,71;78,94;77,13;75,80;74,53;73,30;72,12;70,98;69,89;68,84;67,84;66,88;65,97;65,20;64,49;63,84;63,26;62,74;62,28;61,88;61,55;61,28;61,07;61,01;61,04;61,14;61,33;61,59;61,94;62,36;62,86;63,44;64,10;64,48;64,87;65,28;65,70;66,13;66,58;67,04;67,51;68,00;68,50;68,60;68,63;68,59;68,50;68,34;68,11;67,83;67,48;67,07;66,59;66,51;66,45;66,42;66,40;66,41;66,43;66,48;66,54;66,63;66,74
8;147,86;145,52;143,23;140,98;138,79;136,65;134,56;132,52;130,53;128,59;126,70;124,87;123,08;121,34;119,65;118,02;116,43;114,89;113,41;111,97;110,59;109,24;107,94;106,68;105,48;104,32;103,21;102,14;101,13;100,16;99,24;97,83;96,38;94,88;93,32;91,72;90,07;88,37;86,62;84,82;82,97;81,63;80,35;79,12;77,94;76,82;75,75;74,73;73,77;72,86;72,00;71,23;70,51;69,85;69,26;68,72;68,24;67,82;67,45;67,15;66,90;66,80;66,77;66,81;66,93;67,12;67,38;67,72;68,13;68,61;69,17;69,48;69,81;70,15;70,51;70,88;71,27;71,68;72,10;72,53;72,98;73,07;73,10;73,08;73,01;72,88;72,70;72,47;72,18;71,84;71,44;71,37;71,32;71,29;71,27;71,27;71,28;71,31;71,36;71,42;71,50
