X;13,0;13,1;13,2;13,3;13,4;13,5;13,6;13,7;13,8;13,9;14,0;14,1;14,2;14,3;14,4;14,5;14,6;14,7;14,8;14,9;15,0;15,1;15,2;15,3;15,4;15,5;15,6;15,7;15,8;15,9;16,0;16,1;16,2;16,3;16,4;16,5;16,6;16,7;16,8;16,9;17,0;17,1;17,2;17,3;17,4;17,5;17,6;17,7;17,8;17,9;18,0;18,1;18,2;18,3;18,4;18,5;18,6;18,7;18,8;18,9;19,0;19,1;19,2;19,3;19,4;19,5;19,6;19,7;19,8;19,9;20,0;20,1;20,2;20,3;20,4;20,5;20,6;20,7;20,8;20,9;21,0;21,1;21,2;21,3;21,4;21,5;21,6;21,7;21,8;21,9;22,0;22,1;22,2;22,3;22,4;22,5;22,6;22,7;22,8;22,9;23,0
0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;111,06;107,95;104,88;101,83;98,82;95,84;92,88;89,96;87,07;84,20;81,37;78,57;75,79;73,05;70,34;67,65;65,00;62,38;59,78;57,22;54,69;52,87;51,21;49,71;48,36;47,17;46,13;45,25;44,52;43,95;43,53;42,72;41,97;41,28;40,64;40,06;39,53;39,06;38,65;38,29;37,99;37,55;37,15;36,76;36,40;36,05;35,74;35,44;35,17;34,91;34,68;34,33;33,97;33,60;33,23;32,86;32,48;32,10;31,71;31,32;30,92;30,90;30,95;31,06;31,24;31,48;31,79;32,16;32,60;33,10;33,67;34,49;35,41;36,43;37,56;38,78;40,10;41,52;43,04;44,66;46,39;47,97;49,61;51,30;53,06;54,87;56,73;58,65;60,63;62,67;64,76;67,05;69,42;71,88;74,41;77,03;79,73;82,51;85,38;88,33;91,36
2;114,32;111,34;108,39;105,47;102,58;99,73;96,90;94,10;91,33;88,59;85,88;83,20;80,55;77,93;75,34;72,79;70,26;67,76;65,29;62,85;60,44;58,67;57,05;55,56;54,22;53,02;51,95;51,03;50,25;49,62;49,12;48,28;47,48;46,75;46,06;45,43;44,84;44,31;43,84;43,41;43,04;42,57;42,12;41,70;41,30;40,93;40,58;40,26;39,96;39,69;39,44;39,08;38,72;38,37;38,01;37,65;37,30;36,94;36,59;36,23;35,88;35,86;35,89;35,99;36,15;36,37;36,64;36,98;37,38;37,84;38,36;39,10;39,94;40,86;41,87;42,98;44,17;45,45;46,82;48,29;49,84;51,28;52,77;54,32;55,92;57,58;59,28;61,04;62,85;64,72;66,64;68,73;70,90;73,14;75,45;77,85;80,31;82,85;85,47;88,16;90,92
3;117,80;114,93;112,10;109,30;106,53;103,79;101,08;98,39;95,74;93,12;90,53;87,97;85,44;82,94;80,46;78,02;75,61;73,23;70,88;68,56;66,27;64,54;62,94;61,48;60,13;58,92;57,84;56,88;56,05;55,34;54,77;53,89;53,06;52,28;51,54;50,86;50,22;49,63;49,09;48,61;48,17;47,65;47,17;46,71;46,28;45,88;45,50;45,15;44,83;44,53;44,27;43,90;43,55;43,20;42,85;42,51;42,17;41,84;41,52;41,20;40,88;40,85;40,87;40,95;41,09;41,28;41,53;41,84;42,20;42,61;43,09;43,75;44,50;45,32;46,23;47,22;48,28;49,43;50,66;51,97;53,37;54,67;56,02;57,42;58,88;60,38;61,93;63,53;65,19;66,89;68,64;70,54;72,51;74,54;76,65;78,82;81,06;83,37;85,74;88,18;90,70
4;121,48;118,73;116,01;113,32;110,66;108,03;105,42;102,85;100,31;97,80;95,32;92,87;90,45;88,06;85,70;83,37;81,06;78,79;76,55;74,34;72,16;70,48;68,91;67,45;66,11;64,89;63,77;62,78;61,90;61,13;60,48;59,56;58,69;57,87;57,08;56,35;55,66;55,02;54,42;53,87;53,36;52,81;52,29;51,79;51,33;50,89;50,49;50,11;49,77;49,45;49,16;48,79;48,44;48,09;47,75;47,42;47,10;46,79;46,49;46,20;45,92;45,88;45,89;45,95;46,07;46,24;46,45;46,72;47,04;47,42;47,84;48,43;49,09;49,82;50,62;51,50;52,45;53,47;54,56;55,72;56,96;58,13;59,35;60,61;61,92;63,28;64,68;66,13;67,63;69,17;70,76;72,48;74,25;76,09;77,99;79,96;81,98;84,06;86,21;88,41;90,68
5;125,38;122,73;120,11;117,52;114,97;112,44;109,94;107,47;105,04;102,63;100,25;97,90;95,59;93,30;91,04;88,81;86,62;84,45;82,31;80,20;78,13;76,48;74,93;73,49;72,15;70,91;69,77;68,74;67,81;66,98;66,25;65,30;64,39;63,52;62,69;61,91;61,17;60,47;59,81;59,20;58,63;58,03;57,48;56,95;56,45;55,98;55,55;55,15;54,77;54,43;54,12;53,75;53,39;53,04;52,71;52,39;52,08;51,79;51,51;51,25;51,00;50,95;50,95;50,99;51,08;51,22;51,41;51,64;51,92;52,25;52,63;53,14;53,72;54,36;55,06;55,83;56,66;57,56;58,52;59,54;60,63;61,67;62,75;63,88;65,05;66,27;67,53;68,83;70,18;71,57;73,00;74,54;76,14;77,79;79,49;81,25;83,07;84,94;86,86;88,84;90,88
6;129,48;126,93;124,41;121,92;119,46;117,03;114,62;112,25;109,91;107,60;105,32;103,07;100,85;98,66;96,50;94,37;92,26;90,19;88,15;86,14;84,16;82,54;81,02;79,58;78,24;76,99;75,82;74,75;73,77;72,88;72,08;71,09;70,14;69,23;68,36;67,53;66,73;65,98;65,27;64,59;63,96;63,33;62,73;62,17;61,64;61,15;60,68;60,25;59,85;59,49;59,16;58,78;58,41;58,06;57,73;57,42;57,12;56,85;56,59;56,34;56,12;56,06;56,04;56,06;56,12;56,24;56,39;56,59;56,83;57,11;57,44;57,88;58,38;58,93;59,54;60,20;60,92;61,70;62,53;63,42;64,36;65,28;66,23;67,23;68,27;69,35;70,47;71,63;72,83;74,08;75,36;76,73;78,15;79,62;81,14;82,71;84,32;85,99;87,70;89,47;91,28
7;133,80;131,33;128,90;126,50;124,13;121,79;119,48;117,19;114,94;112,72;110,53;108,37;106,24;104,14;102,06;100,02;98,01;96,03;94,08;92,16;90,27;88,68;87,17;85,74;84,39;83,12;81,93;80,82;79,79;78,84;77,97;76,94;75,95;75,00;74,09;73,21;72,36;71,56;70,79;70,06;69,36;68,70;68,06;67,47;66,90;66,38;65,88;65,43;65,00;64,62;64,26;63,87;63,50;63,15;62,82;62,51;62,22;61,95;61,71;61,48;61,28;61,20;61,16;61,16;61,20;61,28;61,40;61,56;61,76;62,00;62,29;62,65;63,07;63,54;64,05;64,62;65,23;65,89;66,60;67,36;68,17;68,96;69,80;70,67;71,58;72,53;73,51;74,54;75,60;76,70;77,84;79,05;80,30;81,60;82,94;84,32;85,75;87,22;88,73;90,29;91,90
8;138,32;135,94;133,59;131,27;128,98;126,73;124,50;122,30;120,13;117,99;115,88;113,80;111,75;109,73;107,74;105,79;103,86;101,96;100,09;98,25;96,44;94,88;93,38;91,96;90,60;89,32;88,10;86,95;85,87;84,86;83,92;82,86;81,83;80,83;79,88;78,95;78,06;77,20;76,38;75,59;74,84;74,13;73,47;72,83;72,24;71,68;71,16;70,67;70,23;69,81;69,44;69,03;68,65;68,30;67,96;67,65;67,37;67,11;66,88;66,67;66,48;66,38;66,32;66,30;66,32;66,37;66,45;66,57;66,73;66,93;67,16;67,46;67,80;68,18;68,61;69,08;69,58;70,14;70,73;71,36;72,04;72,72;73,44;74,19;74,98;75,80;76,66;77,55;78,48;79,44;80,44;81,49;82,59;83,72;84,89;86,10;87,34;88,63;89,95;91,32;92,72
