X;13,0;13,1;13,2;13,3;13,4;13,5;13,6;13,7;13,8;13,9;14,0;14,1;14,2;14,3;14,4;14,5;14,6;14,7;14,8;14,9;15,0;15,1;15,2;15,3;15,4;15,5;15,6;15,7;15,8;15,9;16,0;16,1;16,2;16,3;16,4;16,5;16,6;16,7;16,8;16,9;17,0;17,1;17,2;17,3;17,4;17,5;17,6;17,7;17,8;17,9;18,0;18,1;18,2;18,3;18,4;18,5;18,6;18,7;18,8;18,9;19,0;19,1;19,2;19,3;19,4;19,5;19,6;19,7;19,8;19,9;20,0;20,1;20,2;20,3;20,4;20,5;20,6;20,7;20,8;20,9;21,0;21,1;21,2;21,3;21,4;21,5;21,6;21,7;21,8;21,9;22,0;22,1;22,2;22,3;22,4;22,5;22,6;22,7;22,8;22,9;23,0
0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;98,90;96,86;94,87;92,95;91,08;89,28;87,53;85,85;84,22;82,65;81,15;79,70;78,31;76,98;75,71;74,50;73,35;72,26;71,23;70,26;69,35;68,54;67,80;67,13;66,53;66,00;65,53;65,14;64,81;64,55;64,36;63,68;62,97;62,22;61,44;60,64;59,79;58,92;58,01;57,07;56,10;55,69;55,34;55,08;54,89;54,77;54,73;54,76;54,87;55,05;55,31;55,36;55,43;55,52;55,64;55,77;55,94;56,12;56,33;56,56;56,81;57,16;57,56;57,98;58,45;58,95;59,49;60,07;60,68;61,33;62,02;62,72;63,46;64,22;65,03;65,86;66,73;67,62;68,56;69,52;70,52;71,48;72,46;73,46;74,48;75,52;76,58;77,66;78,76;79,88;81,02;82,28;83,59;84,93;86,31;87,73;89,19;90,69;92,23;93,80;95,42
2;107,80;105,68;103,62;101,62;99,68;97,80;95,98;94,21;92,51;90,87;89,28;87,75;86,29;84,88;83,53;82,24;81,01;79,84;78,73;77,67;76,68;75,79;74,96;74,19;73,50;72,87;72,31;71,81;71,38;71,02;70,72;69,98;69,22;68,43;67,62;66,78;65,92;65,02;64,11;63,17;62,20;61,73;61,33;61,00;60,74;60,55;60,43;60,38;60,40;60,48;60,64;60,62;60,64;60,67;60,73;60,82;60,93;61,07;61,24;61,42;61,64;61,93;62,25;62,61;63,00;63,43;63,89;64,39;64,92;65,48;66,08;66,72;67,40;68,11;68,85;69,64;70,45;71,31;72,20;73,12;74,08;74,99;75,92;76,87;77,84;78,83;79,84;80,87;81,92;82,99;84,08;85,29;86,54;87,82;89,14;90,51;91,90;93,34;94,82;96,33;97,88
3;116,70;114,51;112,37;110,29;108,27;106,32;104,42;102,57;100,79;99,07;97,41;95,80;94,25;92,77;91,34;89,97;88,66;87,41;86,21;85,08;84,01;83,02;82,10;81,25;80,46;79,74;79,08;78,49;77,96;77,49;77,10;76,30;75,49;74,65;73,80;72,93;72,04;71,14;70,21;69,26;68,30;67,78;67,32;66,93;66,60;66,33;66,14;66,00;65,93;65,93;65,99;65,91;65,87;65,84;65,85;65,89;65,95;66,04;66,17;66,31;66,49;66,72;66,97;67,26;67,58;67,94;68,32;68,74;69,19;69,67;70,18;70,76;71,38;72,03;72,72;73,45;74,22;75,03;75,88;76,76;77,68;78,54;79,42;80,32;81,24;82,18;83,14;84,12;85,12;86,14;87,18;88,33;89,52;90,75;92,02;93,32;94,66;96,03;97,44;98,89;100,38
4;125,60;123,33;121,11;118,96;116,86;114,83;112,85;110,93;109,07;107,26;105,52;103,84;102,21;100,64;99,13;97,69;96,29;94,96;93,69;92,48;91,32;90,25;89,24;88,30;87,42;86,61;85,85;85,16;84,54;83,98;83,48;82,63;81,76;80,89;80,00;79,09;78,18;77,25;76,32;75,36;74,40;73,82;73,31;72,85;72,46;72,12;71,85;71,64;71,48;71,39;71,36;71,22;71,12;71,04;71,00;70,98;71,00;71,04;71,12;71,22;71,36;71,52;71,72;71,94;72,19;72,47;72,78;73,12;73,49;73,89;74,32;74,84;75,40;76,00;76,64;77,32;78,04;78,80;79,60;80,44;81,32;82,13;82,96;83,81;84,68;85,57;86,48;87,41;88,36;89,33;90,32;91,42;92,55;93,72;94,93;96,17;97,45;98,76;100,11;101,50;102,92
5;134,50;132,15;129,86;127,62;125,45;123,33;121,27;119,27;117,33;115,45;113,63;111,86;110,16;108,51;106,92;105,39;103,92;102,51;101,16;99,86;98,63;97,47;96,38;95,34;94,38;93,47;92,63;91,84;91,13;90,47;89,88;88,97;88,05;87,13;86,20;85,27;84,33;83,38;82,43;81,47;80,50;79,87;79,30;78,78;78,33;77,92;77,57;77,28;77,05;76,87;76,75;76,55;76,39;76,26;76,16;76,09;76,06;76,06;76,09;76,15;76,25;76,35;76,48;76,64;76,82;77,03;77,27;77,54;77,83;78,15;78,50;78,96;79,46;80,00;80,59;81,22;81,89;82,60;83,36;84,16;85,00;85,76;86,54;87,34;88,16;89,00;89,86;90,74;91,64;92,56;93,50;94,54;95,62;96,73;97,88;99,06;100,28;101,53;102,82;104,14;105,50
6;143,40;140,97;138,59;136,28;134,02;131,83;129,69;127,61;125,59;123,62;121,72;119,88;118,09;116,36;114,69;113,09;111,53;110,04;108,61;107,24;105,92;104,68;103,50;102,38;101,32;100,33;99,40;98,53;97,72;96,97;96,28;95,31;94,35;93,38;92,41;91,45;90,48;89,51;88,54;87,57;86,60;85,92;85,29;84,72;84,20;83,73;83,31;82,94;82,63;82,37;82,16;81,91;81,68;81,50;81,35;81,23;81,15;81,10;81,08;81,11;81,16;81,20;81,27;81,36;81,48;81,62;81,79;81,98;82,20;82,45;82,72;83,12;83,56;84,05;84,59;85,17;85,79;86,45;87,16;87,92;88,72;89,43;90,16;90,91;91,68;92,47;93,28;94,11;94,96;95,83;96,72;97,71;98,73;99,78;100,87;102,00;103,15;104,34;105,57;106,83;108,12
7;152,30;149,79;147,33;144,93;142,59;140,32;138,10;135,93;133,83;131,79;129,81;127,88;126,01;124,21;122,46;120,77;119,14;117,57;116,05;114,60;113,21;111,88;110,62;109,41;108,27;107,19;106,17;105,21;104,31;103,47;102,70;101,67;100,65;99,64;98,64;97,63;96,64;95,64;94,66;93,68;92,70;91,97;91,29;90,65;90,07;89,53;89,05;88,61;88,22;87,88;87,59;87,28;87,00;86,76;86,56;86,39;86,26;86,16;86,10;86,08;86,09;86,07;86,08;86,11;86,16;86,24;86,34;86,46;86,61;86,78;86,98;87,32;87,71;88,15;88,63;89,15;89,73;90,35;91,01;91,72;92,48;93,14;93,82;94,52;95,24;95,98;96,74;97,52;98,32;99,14;99,98;100,91;101,88;102,87;103,90;104,97;106,06;107,19;108,36;109,55;110,78
8;161,20;158,60;156,06;153,58;151,16;148,80;146,50;144,25;142,07;139,95;137,88;135,87;133,93;132,04;130,21;128,44;126,73;125,08;123,49;121,95;120,48;119,07;117,72;116,44;115,21;114,05;112,94;111,89;110,91;109,98;109,12;108,04;106,97;105,91;104,87;103,83;102,80;101,79;100,78;99,79;98,80;98,02;97,28;96,59;95,95;95,35;94,80;94,29;93,83;93,41;93,04;92,67;92,34;92,05;91,79;91,57;91,39;91,25;91,14;91,07;91,04;90,96;90,91;90,88;90,87;90,88;90,92;90,97;91,05;91,16;91,28;91,57;91,90;92,28;92,71;93,19;93,71;94,28;94,90;95,57;96,28;96,89;97,52;98,17;98,84;99,53;100,24;100,97;101,72;102,49;103,28;104,16;105,06;106,00;106,98;107,98;109,02;110,08;111,18;112,32;113,48
