X;13,0;13,1;13,2;13,3;13,4;13,5;13,6;13,7;13,8;13,9;14,0;14,1;14,2;14,3;14,4;14,5;14,6;14,7;14,8;14,9;15,0;15,1;15,2;15,3;15,4;15,5;15,6;15,7;15,8;15,9;16,0;16,1;16,2;16,3;16,4;16,5;16,6;16,7;16,8;16,9;17,0;17,1;17,2;17,3;17,4;17,5;17,6;17,7;17,8;17,9;18,0;18,1;18,2;18,3;18,4;18,5;18,6;18,7;18,8;18,9;19,0;19,1;19,2;19,3;19,4;19,5;19,6;19,7;19,8;19,9;20,0;20,1;20,2;20,3;20,4;20,5;20,6;20,7;20,8;20,9;21,0;21,1;21,2;21,3;21,4;21,5;21,6;21,7;21,8;21,9;22,0;22,1;22,2;22,3;22,4;22,5;22,6;22,7;22,8;22,9;23,0
0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;253,37;246,67;240,12;233,72;227,48;221,39;215,45;209,66;204,02;198,53;193,20;188,02;182,99;178,11;173,38;168,80;164,38;160,11;155,99;152,02;148,20;144,14;140,15;136,25;132,43;128,68;125,02;121,43;117,93;114,50;111,16;107,73;104,36;101,04;97,78;94,56;91,40;88,28;85,22;82,21;79,25;76,64;74,14;71,73;69,44;67,25;65,16;63,18;61,30;59,53;57,86;55,89;53,95;52,04;50,16;48,30;46,48;44,69;42,93;41,20;39,50;38,17;36,94;35,80;34,75;33,79;32,93;32,16;31,48;30,89;30,40;29,88;29,43;29,04;28,73;28,49;28,32;28,22;28,19;28,23;28,35;28,70;29,15;29,70;30,36;31,11;31,97;32,93;33,99;35,15;36,41;37,77;39,23;40,78;42,44;44,20;46,06;48,02;50,08;52,24;54,50
2;257,76;251,18;244,74;238,44;232,29;226,29;220,42;214,70;209,12;203,69;198,40;193,25;188,25;183,39;178,68;174,11;169,68;165,39;161,25;157,25;153,40;149,34;145,35;141,44;137,62;133,87;130,20;126,61;123,10;119,67;116,32;112,90;109,54;106,23;102,97;99,76;96,61;93,51;90,46;87,46;84,52;81,89;79,36;76,94;74,61;72,38;70,26;68,23;66,31;64,48;62,76;60,80;58,89;57,01;55,18;53,38;51,62;49,91;48,23;46,60;45,00;43,69;42,48;41,34;40,29;39,33;38,45;37,66;36,96;36,33;35,80;35,27;34,81;34,42;34,10;33,85;33,68;33,57;33,54;33,57;33,68;33,98;34,37;34,85;35,43;36,10;36,86;37,72;38,67;39,71;40,84;42,06;43,36;44,76;46,25;47,83;49,49;51,25;53,11;55,05;57,08
3;262,19;255,72;249,38;243,18;237,12;231,19;225,40;219,75;214,23;208,85;203,60;198,49;193,51;188,67;183,97;179,40;174,97;170,67;166,51;162,49;158,60;154,53;150,55;146,64;142,81;139,06;135,39;131,80;128,28;124,85;121,50;118,08;114,72;111,42;108,17;104,97;101,83;98,74;95,70;92,72;89,79;87,15;84,61;82,16;79,80;77,54;75,38;73,31;71,34;69,46;67,68;65,74;63,85;62,01;60,22;58,48;56,78;55,14;53,54;52,00;50,50;49,22;48,01;46,88;45,83;44,86;43,97;43,16;42,43;41,78;41,20;40,66;40,19;39,80;39,47;39,21;39,03;38,92;38,88;38,90;39,01;39,25;39,58;40,00;40,50;41,09;41,76;42,51;43,35;44,28;45,29;46,37;47,53;48,77;50,09;51,50;52,99;54,56;56,21;57,94;59,76
4;266,64;260,28;254,04;247,94;241,96;236,12;230,40;224,80;219,34;214,01;208,80;203,72;198,77;193,95;189,26;184,70;180,26;175,95;171,77;167,72;163,80;159,73;155,75;151,84;148,01;144,26;140,58;136,99;133,47;130,04;126,68;123,27;119,92;116,62;113,38;110,19;107,06;103,98;100,96;97,99;95,08;92,42;89,86;87,39;85,00;82,71;80,52;78,41;76,40;74,47;72,64;70,71;68,85;67,04;65,29;63,59;61,96;60,38;58,86;57,40;56,00;54,73;53,54;52,42;51,37;50,39;49,49;48,66;47,90;47,21;46,60;46,05;45,57;45,17;44,83;44,57;44,38;44,26;44,21;44,23;44,32;44,52;44,79;45,14;45,57;46,08;46,66;47,32;48,05;48,87;49,76;50,71;51,73;52,82;53,99;55,23;56,54;57,92;59,38;60,91;62,52
5;271,13;264,87;258,73;252,71;246,82;241,05;235,40;229,86;224,46;219,17;214,00;208,95;204,03;199,23;194,55;189,98;185,55;181,23;177,03;172,95;169,00;164,93;160,95;157,04;153,21;149,45;145,78;142,19;138,67;135,23;131,88;128,47;125,13;121,83;118,60;115,42;112,30;109,23;106,23;103,27;100,38;97,71;95,12;92,63;90,22;87,91;85,67;83,53;81,47;79,51;77,62;75,71;73,87;72,09;70,38;68,73;67,15;65,64;64,19;62,81;61,50;60,25;59,07;57,95;56,90;55,92;55,00;54,15;53,37;52,65;52,00;51,44;50,95;50,54;50,19;49,92;49,72;49,59;49,53;49,54;49,63;49,77;49,99;50,28;50,64;51,06;51,56;52,13;52,77;53,47;54,25;55,07;55,96;56,91;57,92;59,00;60,15;61,36;62,63;63,97;65,38
6;275,64;269,48;263,44;257,51;251,69;245,99;240,40;234,93;229,57;224,33;219,20;214,19;209,28;204,50;199,83;195,27;190,83;186,50;182,28;178,19;174,20;170,13;166,15;162,24;158,41;154,66;150,98;147,39;143,87;140,44;137,08;133,68;130,34;127,06;123,83;120,67;117,55;114,50;111,50;108,56;105,68;103,00;100,40;97,89;95,46;93,11;90,85;88,67;86,58;84,57;82,64;80,74;78,92;77,17;75,50;73,89;72,37;70,91;69,54;68,23;67,00;65,77;64,60;63,49;62,44;61,44;60,52;59,65;58,84;58,09;57,40;56,83;56,33;55,91;55,55;55,27;55,06;54,92;54,85;54,85;54,92;55,02;55,18;55,41;55,70;56,05;56,47;56,94;57,49;58,09;58,76;59,46;60,21;61,03;61,90;62,83;63,81;64,85;65,95;67,11;68,32
7;280,19;274,12;268,17;262,32;256,58;250,94;245,42;240,00;234,69;229,49;224,40;219,41;214,54;209,77;205,11;200,55;196,11;191,77;187,54;183,41;179,40;175,33;171,35;167,44;163,61;159,86;156,19;152,60;149,08;145,65;142,30;138,90;135,57;132,30;129,08;125,92;122,82;119,78;116,79;113,86;111,00;108,30;105,69;103,16;100,71;98,34;96,05;93,84;91,71;89,66;87,68;85,80;84,00;82,28;80,64;79,08;77,60;76,20;74,89;73,65;72,50;71,28;70,12;69,01;67,96;66,96;66,02;65,13;64,30;63,52;62,80;62,22;61,71;61,28;60,91;60,61;60,39;60,24;60,16;60,14;60,21;60,26;60,37;60,53;60,76;61,04;61,37;61,77;62,22;62,73;63,29;63,87;64,50;65,19;65,92;66,70;67,53;68,41;69,34;70,32;71,36
8;284,76;278,79;272,92;267,15;261,48;255,91;250,44;245,08;239,82;234,66;229,60;224,64;219,79;215,03;210,38;205,83;201,38;197,03;192,79;188,64;184,60;180,54;176,55;172,64;168,82;165,07;161,40;157,81;154,30;150,87;147,52;144,14;140,81;137,54;134,33;131,19;128,09;125,06;122,09;119,18;116,32;113,62;111,00;108,45;105,98;103,59;101,27;99,03;96,86;94,77;92,76;90,89;89,10;87,41;85,80;84,28;82,85;81,50;80,25;79,08;78,00;76,80;75,64;74,54;73,48;72,48;71,52;70,62;69,76;68,96;68,20;67,61;67,09;66,64;66,26;65,95;65,72;65,55;65,46;65,43;65,48;65,49;65,55;65,65;65,81;66,03;66,29;66,60;66,96;67,38;67,84;68,31;68,83;69,38;69,98;70,63;71,31;72,04;72,81;73,62;74,48
