X;13,0;13,1;13,2;13,3;13,4;13,5;13,6;13,7;13,8;13,9;14,0;14,1;14,2;14,3;14,4;14,5;14,6;14,7;14,8;14,9;15,0;15,1;15,2;15,3;15,4;15,5;15,6;15,7;15,8;15,9;16,0;16,1;16,2;16,3;16,4;16,5;16,6;16,7;16,8;16,9;17,0;17,1;17,2;17,3;17,4;17,5;17,6;17,7;17,8;17,9;18,0;18,1;18,2;18,3;18,4;18,5;18,6;18,7;18,8;18,9;19,0;19,1;19,2;19,3;19,4;19,5;19,6;19,7;19,8;19,9;20,0;20,1;20,2;20,3;20,4;20,5;20,6;20,7;20,8;20,9;21,0;21,1;21,2;21,3;21,4;21,5;21,6;21,7;21,8;21,9;22,0;22,1;22,2;22,3;22,4;22,5;22,6;22,7;22,8;22,9;23,0
0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;141,17;136,91;132,77;128,75;124,84;121,04;117,36;113,78;110,33;106,98;103,76;100,64;97,64;94,75;91,97;89,31;86,76;84,33;82,01;79,80;77,71;75,13;72,57;70,00;67,44;64,89;62,34;59,80;57,26;54,73;52,20;50,13;48,14;46,23;44,42;42,69;41,05;39,49;38,02;36,64;35,35;34,08;32,89;31,78;30,75;29,79;28,91;28,10;27,37;26,72;26,14;25,59;25,10;24,67;24,32;24,02;23,80;23,64;23,54;23,52;23,55;23,27;22,98;22,69;22,39;22,09;21,78;21,47;21,15;20,83;20,50;20,62;20,82;21,10;21,45;21,88;22,39;22,98;23,64;24,38;25,20;26,14;27,16;28,27;29,46;30,74;32,10;33,55;35,09;36,71;38,41;40,11;41,88;43,72;45,63;47,60;49,65;51,76;53,95;56,20;58,52
2;146,36;142,19;138,13;134,18;130,33;126,60;122,96;119,44;116,03;112,72;109,52;106,43;103,44;100,57;97,80;95,14;92,58;90,13;87,80;85,56;83,44;80,89;78,35;75,82;73,30;70,79;68,29;65,80;63,32;60,86;58,40;56,35;54,39;52,51;50,71;49,00;47,37;45,82;44,36;42,98;41,68;40,41;39,21;38,09;37,04;36,06;35,16;34,33;33,57;32,89;32,28;31,68;31,15;30,68;30,27;29,92;29,64;29,41;29,25;29,16;29,12;28,81;28,49;28,18;27,87;27,55;27,24;26,93;26,62;26,31;26,00;26,10;26,28;26,53;26,86;27,26;27,74;28,29;28,92;29,62;30,40;31,28;32,24;33,29;34,41;35,62;36,90;38,26;39,71;41,23;42,84;44,46;46,14;47,90;49,72;51,61;53,57;55,59;57,69;59,85;62,08
3;151,59;147,50;143,51;139,63;135,85;132,17;128,59;125,11;121,74;118,47;115,30;112,23;109,26;106,39;103,63;100,97;98,41;95,95;93,60;91,34;89,19;86,66;84,15;81,65;79,17;76,71;74,25;71,82;69,40;66,99;64,60;62,58;60,64;58,78;57,00;55,30;53,68;52,14;50,68;49,30;48,01;46,73;45,53;44,39;43,33;42,33;41,41;40,55;39,77;39,05;38,40;37,77;37,19;36,67;36,21;35,81;35,47;35,19;34,97;34,80;34,70;34,35;34,01;33,68;33,36;33,03;32,72;32,40;32,10;31,80;31,50;31,58;31,74;31,96;32,26;32,64;33,08;33,60;34,20;34,86;35,60;36,43;37,33;38,31;39,37;40,50;41,70;42,99;44,34;45,78;47,29;48,83;50,43;52,10;53,84;55,65;57,52;59,46;61,47;63,54;65,68
4;156,84;152,83;148,92;145,10;141,38;137,76;134,23;130,80;127,46;124,22;121,08;118,03;115,08;112,23;109,48;106,82;104,25;101,78;99,41;97,14;94,96;92,46;89,97;87,51;85,06;82,64;80,23;77,84;75,48;73,13;70,80;68,81;66,89;65,05;63,29;61,60;59,99;58,46;57,00;55,62;54,32;53,04;51,83;50,68;49,60;48,58;47,64;46,76;45,95;45,20;44,52;43,85;43,23;42,66;42,16;41,70;41,31;40,97;40,68;40,45;40,28;39,91;39,55;39,20;38,85;38,52;38,20;37,88;37,58;37,28;37,00;37,06;37,19;37,40;37,67;38,02;38,43;38,92;39,47;40,10;40,80;41,57;42,42;43,34;44,32;45,39;46,52;47,72;49,00;50,34;51,76;53,22;54,74;56,34;57,99;59,72;61,50;63,36;65,28;67,27;69,32
5;162,13;158,19;154,35;150,59;146,93;143,36;139,88;136,49;133,20;129,99;126,88;123,85;120,92;118,08;115,33;112,67;110,11;107,63;105,25;102,95;100,75;98,27;95,81;93,38;90,97;88,58;86,22;83,88;81,56;79,27;77,00;75,03;73,14;71,31;69,57;67,89;66,29;64,76;63,31;61,93;60,63;59,34;58,11;56,96;55,86;54,83;53,86;52,96;52,11;51,34;50,62;49,91;49,25;48,65;48,09;47,59;47,14;46,75;46,40;46,11;45,87;45,48;45,09;44,72;44,36;44,02;43,68;43,37;43,06;42,78;42,50;42,54;42,65;42,83;43,08;43,39;43,78;44,23;44,75;45,34;46,00;46,72;47,51;48,37;49,29;50,28;51,34;52,47;53,66;54,92;56,25;57,63;59,08;60,59;62,17;63,81;65,52;67,29;69,13;71,03;73,00
6;167,44;163,58;159,80;156,10;152,50;148,98;145,55;142,20;138,94;135,77;132,68;129,68;126,76;123,94;121,20;118,54;115,97;113,49;111,09;108,78;106,56;104,10;101,67;99,26;96,88;94,54;92,21;89,92;87,65;85,41;83,20;81,25;79,38;77,57;75,84;74,18;72,58;71,06;69,61;68,23;66,92;65,63;64,39;63,22;62,11;61,06;60,07;59,14;58,27;57,47;56,72;55,97;55,28;54,63;54,03;53,48;52,98;52,53;52,13;51,78;51,48;51,05;50,64;50,25;49,88;49,52;49,18;48,86;48,56;48,27;48,00;48,02;48,11;48,26;48,48;48,77;49,12;49,54;50,03;50,58;51,20;51,87;52,60;53,40;54,26;55,19;56,17;57,22;58,34;59,52;60,76;62,07;63,44;64,88;66,38;67,94;69,57;71,26;73,02;74,84;76,72
7;172,79;168,99;165,27;161,64;158,09;154,62;151,23;147,92;144,70;141,56;138,50;135,52;132,62;129,80;127,07;124,42;121,85;119,36;116,96;114,63;112,39;109,95;107,54;105,17;102,82;100,51;98,22;95,97;93,75;91,56;89,40;87,47;85,62;83,83;82,11;80,45;78,87;77,35;75,90;74,52;73,21;71,90;70,66;69,48;68,35;67,28;66,27;65,32;64,42;63,58;62,80;62,02;61,29;60,60;59,96;59,36;58,82;58,32;57,86;57,45;57,09;56,64;56,21;55,79;55,40;55,03;54,68;54,36;54,05;53,76;53,50;53,50;53,56;53,69;53,88;54,14;54,46;54,85;55,30;55,82;56,40;57,02;57,70;58,44;59,24;60,10;61,02;61,99;63,03;64,13;65,29;66,53;67,82;69,19;70,61;72,10;73,65;75,26;76,94;78,68;80,48
8;178,16;174,43;170,77;167,19;163,69;160,27;156,92;153,66;150,47;147,35;144,32;141,36;138,48;135,68;132,96;130,31;127,74;125,25;122,84;120,50;118,24;115,82;113,44;111,09;108,77;106,49;104,24;102,03;99,85;97,71;95,60;93,69;91,85;90,08;88,37;86,73;85,15;83,63;82,18;80,80;79,48;78,17;76,92;75,72;74,58;73,49;72,46;71,48;70,56;69,69;68,88;68,06;67,29;66,57;65,88;65,24;64,65;64,10;63,60;63,14;62,72;62,24;61,78;61,35;60,94;60,55;60,20;59,86;59,55;59,26;59,00;58,98;59,01;59,12;59,28;59,51;59,80;60,16;60,57;61,06;61,60;62,17;62,80;63,48;64,22;65,02;65,87;66,78;67,74;68,76;69,84;71,01;72,23;73,52;74,87;76,29;77,76;79,30;80,90;82,56;84,28
